Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2023,Kyle Johnson,G,6-4,210,Newcastle Eagles,Ajax,"2011 NBA Draft, Undrafted",CanadaEngland
2023,Shakem Johnson,F,6-7,210,Surrey Scorchers,Youngstown (OH),"2022 NBA Draft, Undrafted",United States
2023,Callum Jones,SG,6-4,200,Manchester Giants,Manchester,"2010 NBA Draft, Undrafted",England
2023,Kofi Josephs,G,6-6,185,Manchester Giants,Birmingham,"2016 NBA Draft, Undrafted",England
2023,Bradley Kaboza,F,6-2,194,London Lions,London,"2023 NBA Draft, Undrafted",England
2023,Sauver Kande,F,6-4,185,Newcastle Eagles,London,2024 NBA Draft Eligible,England
2023,Mathew Keegan,G,6-1,-,Caledonia Gladiators,N/A,2025 NBA Draft Eligible,England
2023,Samuel Keita,C,6-10,216,Plymouth City Patriots,London,"2023 NBA Draft, Undrafted",England
2023,William Kemp,G,6-1,-,Caledonia Gladiators,N/A,2025 NBA Draft Eligible,Scotland
2023,Jermel Kennedy,F,6-6,185,Newcastle Eagles,Malton,"2012 NBA Draft, Undrafted",Canada
2023,V.J. King,SF,6-5,190,Bristol Flyers,Akron (OH),"2019 NBA Draft, Undrafted",United States
2023,Bennett Koch,F,6-10,235,Sheffield Sharks,Ashwaubenon (WI),"2018 NBA Draft, Undrafted",United States
2023,Jonathan Komagum,C,6-9,215,London Lions,London,"2023 NBA Draft, Undrafted",England
2023,Kosta Koufos,C,7-0,265,London Lions,Canton (OH),2008 Rnd 1 Pick 23,United StatesGreece
2023,Nassim Ladjimi,G,6-2,-,Bristol Flyers,N/A,"2017 NBA Draft, Undrafted",England
2023,Pasquale Landolfi,F,6-4,194,Bristol Flyers,Dorchester,"2023 NBA Draft, Undrafted",England
2023,Liam Langridge-Baker,F,6-5,-,Plymouth City Patriots,N/A,"2021 NBA Draft, Undrafted",England
2023,Patrick Lanipekun,G,6-4,182,Plymouth City Patriots,London,"2023 NBA Draft, Undrafted",EnglandIreland
2023,Andrew Lawrence,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England
2023,William Lee,F,6-9,206,Manchester Giants,Plantersville (AL),"2018 NBA Draft, Undrafted",United States
2023,Nicholas Lewis,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland
2023,Antwon Lillard,SF,6-5,200,London Lions,Cleveland (OH),"2019 NBA Draft, Undrafted",United States
2023,Brincey Lomeka,SF,6-5,220,Plymouth City Patriots,N/A,"2023 NBA Draft, Undrafted",England
2023,Carrington Love,G,6-1,171,Leicester Riders,Milwaukee (WI),"2016 NBA Draft, Undrafted",United States
2023,Marc Loving,F,6-8,220,Leicester Riders,Toledo (OH),"2017 NBA Draft, Undrafted",United States
2023,Kimbal Mackenzie,PG,6-1,195,Leicester Riders,Oakville,"2019 NBA Draft, Undrafted",CanadaEngland
2023,Brandon Mahan,G,6-5,205,Bristol Flyers,Birmingham (AL),"2022 NBA Draft, Undrafted",United States
2023,Fraser Malcolm,PF,6-6,215,Caledonia Gladiators,Falkirk,"2019 NBA Draft, Undrafted",Scotland
2023,Sam Mamuini,G,6-0,198,Newcastle Eagles,Newcastle,2024 NBA Draft Eligible,England
2023,Ryan Martin,F,6-9,225,Surrey Scorchers,London,"2016 NBA Draft, Undrafted",England
2023,Josh McFolley,PG,6-1,174,Surrey Scorchers,Detroit (MI),"2019 NBA Draft, Undrafted",United States
2023,Brandon McKissic,G,6-3,195,Newcastle Eagles,Ferguston (MO),"2022 NBA Draft, Undrafted",United States
2023,Aaron Menzies,C,7-3,265,Leicester Riders,Manchester,"2020 NBA Draft, Undrafted",England
2023,Michael Miller,G,6-4,195,Bristol Flyers,Michigan City (IN),"2019 NBA Draft, Undrafted",United States
2023,Ben Mockford,SG,6-2,170,Newcastle Eagles,Shoreham-by-Sea,"2014 NBA Draft, Undrafted",EnglandUnited States
2023,Nathaniel Montgomery,G,5-10,154,Sheffield Sharks,Sheffield,"2021 NBA Draft, Undrafted",England
2023,Joshua Moore,G,6-3,-,Newcastle Eagles,N/A,"2022 NBA Draft, Undrafted",England
2023,Victor Ndoukou,F,6-8,235,Leicester Riders,Wigan,2025 NBA Draft Eligible,England
2023,Will Neighbour,FC,6-10,225,Cheshire Phoenix,Grayshott,"2014 NBA Draft, Undrafted",England
2023,Luke Nelson,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England
2023,Sa'eed Nelson,PG,6-2,190,Sheffield Sharks,Pleasantville (NJ),"2020 NBA Draft, Undrafted",United States
2023,Darien Nelson-Henry,C,6-11,265,Leicester Riders,Kirkland (WA),"2016 NBA Draft, Undrafted",United States
2023,Kipper Nichols,F,6-6,220,Sheffield Sharks,Lakewood (OH),"2020 NBA Draft, Undrafted",United States
2023,Michael Ochereobia,C,6-8,260,Cheshire Phoenix,Hackney,"2014 NBA Draft, Undrafted",England
2023,Tayo Ogedegebe,F,6-6,210,Surrey Scorchers,London,"2009 NBA Draft, Undrafted",England
2023,Javion Ogunyemi,F,6-10,243,Sheffield Sharks,Troy (NY),"2017 NBA Draft, Undrafted",United States
2023,Tevin Olison,G,6-4,200,Bristol Flyers,Memphis (TN),"2022 NBA Draft, Undrafted",United States
2023,Miye Oni,SF,6-5,206,London Lions,Los Angeles (CA),2019 Rnd 2 Pick 28,United StatesNigeria
2023,Princeton Onwas,GF,6-6,215,Caledonia Gladiators,Katy (TX),"2016 NBA Draft, Undrafted",United States
2023,Tarik Phillip,G,6-3,185,London Lions,Brooklyn (NY),"2017 NBA Draft, Undrafted",United StatesEngland
2023,Jalon Pipkins,G,6-4,200,Sheffield Sharks,Paris (TX),"2022 NBA Draft, Undrafted",United States
2023,Kareem Queeley,G,6-3,202,London Lions,Saint Kitts,"2023 NBA Draft, Undrafted",Saint Kitts and NevisEngland
2023,Devearl Ramsey,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States
2023,Jordan Ratinho,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States
2023,Jalen Ray,G,6-2,175,Surrey Scorchers,Hampton (VA),"2022 NBA Draft, Undrafted",United States
2023,Anthony Roberson,SG,6-3,198,Manchester Giants,Saginaw (MI),"2005 NBA Draft, Undrafted",United States
2023,Legend Robertin,C,7-1,280,Manchester Giants,London,"2018 NBA Draft, Undrafted",England
2023,Nate Robinson,GF,6-4,185,Manchester Giants,Walnut Creek (CA),"2023 NBA Draft, Undrafted",EnglandUnited States
2023,Hensy Sako,G,6-1,-,Sheffield Sharks,N/A,2024 NBA Draft Eligible,England
2023,Corey Samuels,G,6-1,165,Bristol Flyers,Bristol,"2022 NBA Draft, Undrafted",England
2023,Josh Sharma,C,7-0,230,London Lions,Lexington (MA),"2019 NBA Draft, Undrafted",United StatesEngland
2023,Duke Shelton,F,6-8,215,Newcastle Eagles,Ocala (FL),"2018 NBA Draft, Undrafted",United States
2023,Milo Sigmund-Gordon,F,6-5,200,Leicester Riders,Canterbury,"2023 NBA Draft, Undrafted",England
2023,Troy Simons,G,6-3,195,Plymouth City Patriots,Pittsburgh (PA),"2020 NBA Draft, Undrafted",United States
2023,David Sloan,G,6-0,180,Caledonia Gladiators,Campbellsville (KY),"2022 NBA Draft, Undrafted",United States
2023,Leslee Smith,F,6-8,254,Bristol Flyers,Tortola,"2015 NBA Draft, Undrafted",British Virgin Islands
2023,Ovie Soko,SF,6-8,225,London Lions,London,"2014 NBA Draft, Undrafted",England
2023,Morayo Soluade,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England
2023,Philipp Sostar,GF,6-2,185,London Lions,N/A,"2017 NBA Draft, Undrafted",Austria
2023,Romario Spence,F,6-7,220,Plymouth City Patriots,Luton,"2022 NBA Draft, Undrafted",England
2023,Joshua Steel,G,6-4,180,Surrey Scorchers,Harlow,"2017 NBA Draft, Undrafted",England
2023,Jordan Strawberry,G,6-1,175,Cheshire Phoenix,Santa Ana (CA),"2018 NBA Draft, Undrafted",United States
2023,Patrick Tape,PF,6-9,220,Caledonia Gladiators,Matthews (NC),"2022 NBA Draft, Undrafted",United StatesIvory Coast
2023,Jordan Taylor,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States
2023,Quincy Taylor,SG,6-0,180,Surrey Scorchers,Wichita (KS),"2015 NBA Draft, Undrafted",United States
2023,Tahjai Teague,PF,6-8,215,Cheshire Phoenix,Indianapolis (IN),"2020 NBA Draft, Undrafted",United States
2023,Derryck Thornton,PG,6-3,195,Leicester Riders,Las Vegas (NV),"2020 NBA Draft, Undrafted",United States
2023,Denzel Ubiaro,SF,6-2,187,Newcastle Eagles,London,"2019 NBA Draft, Undrafted",England
2023,David Ulph,PF,6-7,216,Cheshire Phoenix,Widnes,"2015 NBA Draft, Undrafted",England
2023,Devon Van Oostrum,G,6-2,185,London Lions,Groningen,"2015 NBA Draft, Undrafted",NetherlandsEngland
2023,Lesley Varner,F,6-7,185,Newcastle Eagles,Dallas (TX),"2020 NBA Draft, Undrafted",United States
2023,Maurice Walker,PF,6-10,255,Leicester Riders,Scarborough,"2015 NBA Draft, Undrafted",Canada
2023,Evan Walshe,GF,6-4,200,Leicester Riders,Tring,"2020 NBA Draft, Undrafted",England
2023,Padiet Wang,G,6-4,165,Surrey Scorchers,Aurora (CO),"2020 NBA Draft, Undrafted",United StatesSouth Sudan
2023,Dean Wanliss,F,6-5,242,Surrey Scorchers,N/A,"2011 NBA Draft, Undrafted",England
2023,Josh Ward-Hibbert,F,6-4,190,London Lions,Nottingham,"2016 NBA Draft, Undrafted",England
2023,Conner Washington,G,6-1,178,Leicester Riders,Elstow,"2014 NBA Draft, Undrafted",England
2023,Jelani Watson-Gayle,PG,6-1,185,Bristol Flyers,London,"2023 NBA Draft, Undrafted",England
2023,Zamoku Welche-Ume,F,6-8,22,London Lions,London,2027 NBA Draft Eligible,England
2023,Patrick Whelan,SG,6-5,205,Leicester Riders,Warrington,"2018 NBA Draft, Undrafted",England
2023,Will White,F,6-3,-,Plymouth City Patriots,N/A,2024 NBA Draft Eligible,England
2023,Antonio Williams,G,6-0,185,Plymouth City Patriots,Chicago (IL),"2020 NBA Draft, Undrafted",United States
2023,Dirk Williams,SG,6-5,180,Manchester Giants,Homewood (AL),"2017 NBA Draft, Undrafted",United States
2023,Benjamin Woog,C,6-7,227,Leicester Riders,Haverfordwest,2025 NBA Draft Eligible,Wales
2023,Tomislav Zubcic,C,6-10,230,London Lions,Zadar,2012 Rnd 2 Pick 26,Croatia
