Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2012,Balsa Zivanovic,G,6-3,-,FMP Beograd,N/A,"2023 NBA Draft, Undrafted",Montenegro
2012,Marko Zivkovic,-,6-7,-,OKK Beograd,N/A,2026 NBA Draft Eligible,Netherlands
2012,Petar Zivojinovic,F,6-7,-,KK Mladost Admiral Zemun,N/A,2024 NBA Draft Eligible,Serbia
2013,Stefan Agoc,F,6-7,210,KK Dynamic,Novi Sad,2024 NBA Draft Eligible,Serbia
2013,Luka Aksentijevic,GF,6-5,-,KK Sloboda Uzice,N/A,2024 NBA Draft Eligible,Serbia
2013,Danilo Andjusic,G,6-4,200,KK Partizan,Belgrade,"2013 NBA Draft, Undrafted",Serbia
2013,Aleksandar Andrejevic,C,6-11,260,KK Zdravlje Leskovac,N/A,"2013 NBA Draft, Undrafted",Serbia
2013,Stefan Andrejevic,C,6-9,210,OKK Novi Pazar,Pristina,"2015 NBA Draft, Undrafted",Serbia
2013,Jaylin Andrews,G,6-4,186,KK Tamis,Owings Mills (MD),"2023 NBA Draft, Undrafted",United States
2013,Luka Andric,F,6-6,-,KK Sloga,N/A,2026 NBA Draft Eligible,Serbia
2013,Terry Armstrong,G,6-8,185,KK Metalac Valjevo,Flint (MI),"2020 NBA Draft, Undrafted",United States
2013,Luka Asceric,G,6-7,196,FMP Beograd,Sankt Polten,"2019 NBA Draft, Undrafted",AustriaSerbia
2013,Aleksa Avramovic,G,6-3,190,KK Partizan,Cacak,"2016 NBA Draft, Undrafted",Serbia
2013,Marko Bajic,G,6-3,176,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",Serbia
2013,Uros Banjac,GF,6-5,-,KK Vojvodina Novi Sad,N/A,"2023 NBA Draft, Undrafted",Serbia
2013,Filip Barna,GF,6-6,192,KK Spartak Subotica,Belgrade,"2012 NBA Draft, Undrafted",Serbia
2013,Hugo Besson,G,6-3,196,FMP Beograd,Angers,2022 Rnd 2 Pick 28,France
2013,Tylan Birts,F,6-6,220,KK Borac Cacak,Homestead (FL),"2020 NBA Draft, Undrafted",United States
2013,Nemanja Bjelica,F,6-10,235,KK Crvena Zvezda,Belgrade,2010 Rnd 2 Pick 5,Serbia
2013,George Blagojevic,F,6-8,205,KK Dynamic,Geelong,"2019 NBA Draft, Undrafted",Australia
2013,Milic Blagojevic,F,6-5,194,Radnicki 1950 Kragujevac,Kragujevac,"2013 NBA Draft, Undrafted",Serbia
2013,Scott Blakney,FC,6-8,235,KK Zdravlje Leskovac,Prosser (WA),"2022 NBA Draft, Undrafted",United States
2013,Boris Bodrozic,-,-,-,KK Joker Sombor,N/A,"2023 NBA Draft, Undrafted",-
2013,Petar Bogicevic,F,6-4,-,KK Sloboda Uzice,N/A,2024 NBA Draft Eligible,Serbia
2013,Andrija Bojic,F,6-8,194,KK Spartak Subotica,Belgrade,"2015 NBA Draft, Undrafted",Serbia
2013,Joel Bolomboy,FC,6-9,235,KK Crvena Zvezda,Fort Worth (TX),2016 Rnd 2 Pick 22,United StatesRussia
2013,Vuk Borovicanin,F,6-8,208,KK Sloboda Uzice,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2013,Dedric Boyd,G,6-4,185,OKK Novi Pazar,Brownsville (TN),"2023 NBA Draft, Undrafted",United States
2013,Djorde Bozic,F,6-5,-,KK Sloboda Uzice,Uzice,"2023 NBA Draft, Undrafted",Serbia
2013,Aleksa Brbaklic,F,6-5,-,KK Joker Sombor,N/A,"2017 NBA Draft, Undrafted",SerbiaHungary
2013,Marko Brekic,F,6-6,207,KK Joker Sombor,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2013,Najee Brown-Henderson,G,6-2,-,KK Joker Sombor,Detroit (MI),"2023 NBA Draft, Undrafted",United States
2013,Thomas Bryant,C,6-10,248,KK Joker Sombor,Rochester (NY),2017 Rnd 2 Pick 12,United States
2013,Bosko Bumbic,G,6-3,188,KK Vojvodina Novi Sad,Cacak,"2023 NBA Draft, Undrafted",Serbia
2013,Bruno Caboclo,F,6-9,218,KK Partizan,Sao Paulo,2014 Rnd 1 Pick 20,Brazil
2013,Aleksa Cabrilo,F,6-9,180,Radnicki 1950 Kragujevac,Novi Sad,"2019 NBA Draft, Undrafted",Serbia
2013,Jordan Callahan,G,6-0,190,KK Zdravlje Leskovac,Atlanta (GA),"2013 NBA Draft, Undrafted",United States
2013,Uros Carapic,GF,6-5,201,KK Borac Cacak,Cacak,"2018 NBA Draft, Undrafted",Serbia
2013,Luka Cerovina,F,6-7,208,KK Spartak Subotica,Kragujevac,"2022 NBA Draft, Undrafted",Serbia
2013,Damir Chiglikov,G,6-3,-,KK Zdravlje Leskovac,N/A,2026 NBA Draft Eligible,Russia
2013,Joe Cook-Green,G,6-1,185,KK Metalac Valjevo,Dunedin,"2020 NBA Draft, Undrafted",New Zealand
2013,Tarik Cool,G,6-4,180,KK Cacak 94,Chandler (AZ),"2022 NBA Draft, Undrafted",United States
2013,Bosko Corbic,GF,6-5,210,Zlatibor Cajetina,Uzice,"2017 NBA Draft, Undrafted",Serbia
2013,Tray Croft,G,6-1,170,Radnicki 1950 Kragujevac,Anniston (AL),"2022 NBA Draft, Undrafted",United States
2013,Aleksa Cubic,F,6-8,190,KK Sloboda Uzice,Uzice,"2022 NBA Draft, Undrafted",Serbia
2013,Jared Cunningham,G,6-4,194,KK Vojvodina Novi Sad,Oakland (CA),2012 Rnd 1 Pick 24,United States
2013,Slaven Cupkovic,F,6-9,231,KK Tamis,Mostar,"2010 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2013,Dorde Curcic,F,6-4,-,KK Borac Cacak,N/A,2028 NBA Draft Eligible,Serbia
2013,Strahinja Curcic,-,-,-,KK Tamis,N/A,"2023 NBA Draft, Undrafted",-
2013,Aleksandar Cvetkovic,G,6-2,165,KK Spartak Subotica,Belgrade,"2015 NBA Draft, Undrafted",Serbia
2013,Aleksandar Danilovic,F,6-8,-,KK Cacak 94,N/A,"2015 NBA Draft, Undrafted",SerbiaCanada
2013,Duro Dautovic,F,6-5,-,Radnicki 1950 Kragujevac,N/A,"2023 NBA Draft, Undrafted",Serbia
2013,Dejan Davidovac,F,6-8,210,KK Crvena Zvezda,Zrenjanin,"2017 NBA Draft, Undrafted",Serbia
2013,Rashun Davis,G,5-11,185,KK Joker Sombor,Charlotte (NC),"2016 NBA Draft, Undrafted",United States
2013,Marko Derasimovic,G,6-4,205,Radnicki 1950 Kragujevac,Kragujevac,"2006 NBA Draft, Undrafted",Serbia
2013,Mihajlo Disic,G,6-3,-,KK Vrsac Swisslion,N/A,2028 NBA Draft Eligible,Serbia
2013,Branislav Djekic,F,6-10,207,KK Sloboda Uzice,Cuprija,"2013 NBA Draft, Undrafted",Serbia
2013,Petar Djikic,-,-,-,KK Zdravlje Leskovac,N/A,2024 NBA Draft Eligible,Serbia
2013,Jovan Djordjevic,GF,6-6,208,KK Zdravlje Leskovac,Krusevac,"2015 NBA Draft, Undrafted",Serbia
2013,Vuk Djordjevic,G,6-4,-,KK Vrsac Swisslion,N/A,"2013 NBA Draft, Undrafted",Slovakia
2013,Asim Djulovic,F,6-6,-,OKK Beograd,N/A,2027 NBA Draft Eligible,Serbia
2013,Nikola Djurisic,F,6-8,214,KK Mega Bemax,Ghent,2026 NBA Draft Eligible,BelgiumSerbia
2013,Vuk Dobrasinovic,G,6-8,200,Radnicki 1950 Kragujevac,Belgrade,2024 NBA Draft Eligible,Serbia
2013,Stojan Dodic,F,6-7,-,KK Cacak 94,N/A,"2020 NBA Draft, Undrafted",Serbia
2013,Nemanja Dordevic,C,6-8,-,KK Vrsac Swisslion,Krusevac,"2017 NBA Draft, Undrafted",Serbia
2013,Yago Dos Santos,G,5-10,188,KK Crvena Zvezda,Sao Paulo,"2019 NBA Draft, Undrafted",Brazil
2013,Vladimir Dosenovic,-,-,-,KK Vrsac Swisslion,N/A,"2023 NBA Draft, Undrafted",-
2013,Colin Dougherty,G,6-4,180,KK Sloga,Lockport (NY),"2019 NBA Draft, Undrafted",United States
2013,P.J. Dozier,G,6-6,205,KK Partizan,Columbia (SC),"2017 NBA Draft, Undrafted",United States
2013,Kosta Dragojevic,-,-,-,OKK Beograd,N/A,"2023 NBA Draft, Undrafted",-
2013,Savo Drezgic,G,6-4,187,KK Partizan,Belgrade,2028 NBA Draft Eligible,Serbia
2013,Milos Dugalic,F,6-9,200,KK Zdravlje Leskovac,Des Plaines (IL),"2023 NBA Draft, Undrafted",United States
2013,Brano Dukanovic,F,6-5,190,Zlatibor Cajetina,Belgrade,"2017 NBA Draft, Undrafted",Serbia
2013,Janko Dukic,-,-,-,KK Dynamic,N/A,2024 NBA Draft Eligible,-
2013,Asim Dulovic,F,6-6,-,KK Mega Bemax,N/A,2027 NBA Draft Eligible,Serbia
2013,Filip Dumic,G,6-0,190,KK Cacak 94,N/A,"2012 NBA Draft, Undrafted",Serbia
2013,Filip Duran,F,6-4,-,KK Metalac Valjevo,Belgrade,"2013 NBA Draft, Undrafted",Serbia
2013,Vidak Duric,G,6-4,-,KK Sloboda Uzice,N/A,2025 NBA Draft Eligible,Serbia
2013,Kenny Dye,G,6-0,190,KK Metalac Valjevo,Jacksonville (NC),"2023 NBA Draft, Undrafted",United States
2013,Yogi Ferrell,G,6-0,180,KK Partizan,Greenfield (IN),"2016 NBA Draft, Undrafted",United States
2013,Nenad Filipovic,-,-,-,Radnicki 1950 Kragujevac,N/A,2027 NBA Draft Eligible,Serbia
2013,Jalen Finch,G,6-1,165,KK Sloboda Uzice,Raleigh (NC),"2023 NBA Draft, Undrafted",United States
2013,Kyle Foster,F,6-5,172,FMP Beograd,Hampton (VA),"2022 NBA Draft, Undrafted",United States
2013,Ja'von Franklin,F,6-7,210,KK Borac Cacak,Little Rock (AR),"2023 NBA Draft, Undrafted",United States
2013,Lazar Gacic,C,6-10,-,OKK Beograd,Belgrade,2027 NBA Draft Eligible,Serbia
2013,Lazar Gagic,F,6-4,-,FMP Beograd,N/A,2027 NBA Draft Eligible,Serbia
2013,Luka Gasic,F,6-5,-,KK Mladost Admiral Zemun,Kikinda,"2020 NBA Draft, Undrafted",Serbia
2013,Nikola Gasic,C,7-0,-,KK Cacak 94,N/A,"2023 NBA Draft, Undrafted",Serbia
2013,Milos Gavrilovic,GF,6-4,-,KK Zdravlje Leskovac,N/A,2025 NBA Draft Eligible,Serbia
2013,Rokas Giedraitis,G,6-7,179,KK Crvena Zvezda,Taurage,"2014 NBA Draft, Undrafted",Lithuania
2013,Freddie Gillespie,F,6-9,245,KK Crvena Zvezda,Saint Paul (MN),"2020 NBA Draft, Undrafted",United States
2013,Milos Glisic,F,6-9,215,Zlatibor Cajetina,Banja Luka,"2020 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2013,Djordje Gnjato,-,-,-,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",-
2013,Lovro Gnjidic,GF,6-6,190,KK Mega Bemax,Zagreb,"2023 NBA Draft, Undrafted",Croatia
2013,Nemanja Gordic,G,6-4,198,KK Spartak Subotica,Mostar,"2010 NBA Draft, Undrafted",Bosnia and Herzegovina
2013,"Wendell Green, Jr.",G,5-11,175,OKK Novi Pazar,Detroit (MI),"2023 NBA Draft, Undrafted",United States
2013,Marko Grkovic,G,6-6,201,KK Tamis,Pristina,"2019 NBA Draft, Undrafted",MontenegroKosovo
2013,Petar Grojic,G,6-5,-,KK Cacak 94,N/A,"2021 NBA Draft, Undrafted",Serbia
2013,Milos Grubor,F,6-7,216,KK Metalac Valjevo,Novi Sad,"2013 NBA Draft, Undrafted",Serbia
2013,Vuk Gugovic,F,6-6,-,KK Cacak 94,N/A,"2020 NBA Draft, Undrafted",Serbia
2013,Marjko Gutalj,F,6-7,-,OKK Novi Pazar,N/A,"2022 NBA Draft, Undrafted",Slovenia
2013,Adam Hanga,F,6-7,200,KK Crvena Zvezda,Budapest,2011 Rnd 2 Pick 29,Hungary
2013,Ty Harris,G,6-2,175,KK Sloga,New Orleans (LA),"2015 NBA Draft, Undrafted",United States
2013,Elvis Harvey,F,6-9,210,OKK Novi Pazar,West Palm Beach (FL),"2020 NBA Draft, Undrafted",United States
2013,Zach Harvey,G,6-6,190,KK Zdravlje Leskovac,Topeka (KS),2024 NBA Draft Eligible,United States
2013,Nelson Haskin,F,6-7,200,KK Vrsac Swisslion,Demopolis (AL),2024 NBA Draft Eligible,United States
2013,Djimon Henson,G,6-3,195,KK Sloboda Uzice,Indianapolis (IN),"2020 NBA Draft, Undrafted",United States
2013,Aleksa Ilic,F,6-8,188,KK Mladost Admiral Zemun,Niksic,"2022 NBA Draft, Undrafted",MontenegroSerbia
2013,Dalibor Ilic,F,6-8,198,KK Crvena Zvezda,Visegrad,"2022 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2013,Nikola Ilic,C,6-9,-,KK Zdravlje Leskovac,N/A,"2017 NBA Draft, Undrafted",Serbia
2013,Omer Ilyasoglu,G,6-5,188,KK Mega Bemax,Silivri,"2023 NBA Draft, Undrafted",Turkey
2013,Altin Islamovic,F,6-6,188,OKK Novi Pazar,Novi Pazar,"2022 NBA Draft, Undrafted",Serbia
2013,Tomislav Ivosev,F,6-9,243,KK Vojvodina Novi Sad,Novi Sad,"2012 NBA Draft, Undrafted",Serbia
2013,Nemanja Jankovic,G,5-10,161,KK Metalac Valjevo,N/A,2024 NBA Draft Eligible,Serbia
2013,Nikola Jankovic,FC,6-9,215,KK Mega Bemax,Vranje,"2016 NBA Draft, Undrafted",Serbia
2013,Ognjen Jaramaz,G,6-4,181,KK Partizan,Krusevac,2017 Rnd 2 Pick 28,Serbia
2013,Bratislav Jekovic,F,6-8,-,KK Vrsac Swisslion,Cacak,"2018 NBA Draft, Undrafted",Serbia
2013,Andrej Jelavic,C,6-10,-,KK Mega Bemax,N/A,2026 NBA Draft Eligible,Croatia
2013,Ahmed Jerebicanin,F,6-5,-,OKK Novi Pazar,N/A,2027 NBA Draft Eligible,Serbia
2013,Tyrell Johnson,F,6-8,205,KK Vojvodina Novi Sad,Stone Mountain (GA),"2019 NBA Draft, Undrafted",United States
2013,Lazar Joksimovic,C,6-8,220,KK Dynamic,Cajetina,2024 NBA Draft Eligible,Serbia
2013,Vuk Jolic,F,6-5,-,KK Sloboda Uzice,N/A,2029 NBA Draft Eligible,Serbia
2013,Matija Jordovic,G,6-2,-,KK Sloga,N/A,2027 NBA Draft Eligible,Serbia
2013,Slobodan Jovanovic,G,6-4,210,KK Vrsac Swisslion,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2013,Stevan Jovanovic,F,6-6,-,KK Vrsac Swisslion,N/A,"2023 NBA Draft, Undrafted",Serbia
2013,Vasilije Jovanovic,G,6-0,-,KK Sloboda Uzice,N/A,2029 NBA Draft Eligible,Serbia
2013,Djordje Jovic,F,6-5,-,KK Zdravlje Leskovac,Leskovac,2026 NBA Draft Eligible,Serbia
2013,Dragomir Jovic,G,6-3,-,KK Zdravlje Leskovac,N/A,"2016 NBA Draft, Undrafted",Serbia
2013,Filip Jovic,F,6-9,-,KK Mega Bemax,N/A,2027 NBA Draft Eligible,SerbiaBosnia and Herzegovina
2013,Mihailo Jovicic,G,6-2,194,KK Vrsac Swisslion,Kragujevac,"2021 NBA Draft, Undrafted",Serbia
2013,Aleksa Jugovic,G,6-3,185,KK Joker Sombor,Leskovac,"2018 NBA Draft, Undrafted",Serbia
2013,Xu Junwei,F,6-9,-,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",China
2013,Ziga Jurcek,F,6-4,192,KK Vrsac Swisslion,Ljubljana,"2020 NBA Draft, Undrafted",Slovenia
2013,Frank Kaminsky,F,7-0,242,KK Partizan,Lisle (IL),2015 Rnd 1 Pick 9,United States
2013,Kevin Kangu,G,6-4,185,KK Sloga,Burlington,"2022 NBA Draft, Undrafted",Canada
2013,Nemanja Kapetanovic,G,6-5,187,KK Joker Sombor,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2013,Stevan Karapandzic,G,6-3,180,OKK Novi Pazar,Kraljevo,"2023 NBA Draft, Undrafted",Serbia
2013,Nemanja Katusic,-,-,-,KK Joker Sombor,N/A,"2023 NBA Draft, Undrafted",-
2013,Sreten Knezevic,FC,6-9,232,KK Mladost Admiral Zemun,Cacak,"2016 NBA Draft, Undrafted",Serbia
2013,Oleksandr Kobzystyi,F,6-7,-,KK Mega Bemax,N/A,2025 NBA Draft Eligible,Ukraine
2013,Aleksa Kojadinovic,C,6-9,-,KK Tamis,N/A,"2020 NBA Draft, Undrafted",Serbia
2013,Balsa Koprivica,C,7-1,240,KK Partizan,Fort Lauderdale (FL),2021 Rnd 2 Pick 27,United StatesSerbia
2013,Andrej Kostic,F,6-6,-,KK Crvena Zvezda,N/A,2028 NBA Draft Eligible,Serbia
2013,Nikola Kostic,FC,6-7,-,KK Dynamic,N/A,"2018 NBA Draft, Undrafted",Serbia
2013,Aleksa Kovacevic,G,6-2,164,KK Sloga,Valjevo,2024 NBA Draft Eligible,Serbia
2013,Luka Kovacevic,C,6-9,-,Radnicki 1950 Kragujevac,Belgrade,2024 NBA Draft Eligible,Serbia
2013,Petar Kovacevic,F,6-8,-,KK Mega Bemax,Belgrade,2024 NBA Draft Eligible,Serbia
2013,Veljko Kovacevic,F,6-9,-,KK Joker Sombor,N/A,2027 NBA Draft Eligible,Serbia
2013,Viktor Kovacevic,F,6-8,215,Zlatibor Cajetina,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2013,Urban Kroflic,G,6-5,190,OKK Beograd,N/A,2028 NBA Draft Eligible,Slovenia
2013,Srdjan Krsmanovic,C,6-9,-,KK Sloga,Cacak,"2022 NBA Draft, Undrafted",Serbia
2013,Zoran Krstanovic,F,6-9,243,KK Joker Sombor,Sombor,"2004 NBA Draft, Undrafted",Serbia
2013,Marko Krstic,F,6-7,-,KK Tamis,N/A,2026 NBA Draft Eligible,Serbia
2013,Dusan Kutlesic,G,6-6,195,KK Spartak Subotica,Uzice,"2016 NBA Draft, Undrafted",Serbia
2013,Ognen Kuzmic,C,7-1,251,FMP Beograd,Doboj,2012 Rnd 2 Pick 22,Bosnia and HerzegovinaSerbia
2013,Danilo Labovic,G,6-3,-,Radnicki 1950 Kragujevac,N/A,2025 NBA Draft Eligible,Serbia
2013,Stefan Lakic,G,6-7,220,KK Cacak 94,Uzice,"2019 NBA Draft, Undrafted",SerbiaBosnia and Herzegovina
2013,Stefan Lazarevic,F,6-6,180,KK Crvena Zvezda,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2013,Aleksandar Lazic,F,6-7,200,KK Spartak Subotica,Milici,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2013,Branko Lazic,G,6-5,192,KK Crvena Zvezda,Loznica,"2011 NBA Draft, Undrafted",Serbia
2013,Zach LeDay,F,6-7,230,KK Partizan,The Colony (TX),"2017 NBA Draft, Undrafted",United StatesAzerbaijan
2013,Sava Lesic,F,6-9,220,KK Metalac Valjevo,Knin,"2010 NBA Draft, Undrafted",CroatiaSerbia
2013,Vitali Liutych,F,6-6,198,Zlatibor Cajetina,Biaroza,"2014 NBA Draft, Undrafted",Belarus
2013,Marko Ljubicic,G,6-5,190,KK Vojvodina Novi Sad,Novi Sad,"2009 NBA Draft, Undrafted",Serbia
2013,Vuk Lovric,-,-,-,KK Cacak 94,N/A,2028 NBA Draft Eligible,Serbia
2013,Lazar Lugic,C,6-10,220,KK Joker Sombor,N/A,"2020 NBA Draft, Undrafted",Serbia
2013,Austin Luke,G,6-3,200,FMP Beograd,Rowlett (TX),"2018 NBA Draft, Undrafted",United States
2013,Marko Lukic,F,6-7,195,KK Zdravlje Leskovac,Belgrade,2024 NBA Draft Eligible,Serbia
2013,Tyrone Lyons,GF,6-7,190,KK Metalac Valjevo,Amityville (NY),"2023 NBA Draft, Undrafted",United States
2013,Yam Madar,G,6-3,180,KK Partizan,Beit Dagan,2020 Rnd 2 Pick 17,Israel
2013,Dorde Majstorovic,C,6-10,220,KK Cacak 94,Cacak,"2012 NBA Draft, Undrafted",Serbia
2013,Mateja Majstorovic,G,6-2,-,KK Vrsac Swisslion,N/A,2025 NBA Draft Eligible,Serbia
2013,Filip Malesevic,C,7-2,-,KK Dynamic,N/A,2027 NBA Draft Eligible,Serbia
2013,Timotej Malovec,G,6-5,178,KK Mega Bemax,N/A,2026 NBA Draft Eligible,Slovakia
2013,Nikola Manojlovic,GF,6-7,210,KK Borac Cacak,Novi Sad,2024 NBA Draft Eligible,Serbia
2013,Aleksandar Marelja,F,6-10,212,KK Spartak Subotica,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2013,Jovan Marjanovic,G,5-11,-,KK Sloga,N/A,"2021 NBA Draft, Undrafted",Serbia
2013,Bogoljub Markovic,F,6-11,195,KK Mega Bemax,N/A,2027 NBA Draft Eligible,Serbia
2013,Luka Markovic,GF,6-5,200,KK Joker Sombor,Subotica,"2015 NBA Draft, Undrafted",SerbiaHungary
2013,Cedomir Matic,FC,6-9,-,KK Mladost Admiral Zemun,N/A,2025 NBA Draft Eligible,Serbia
2013,Andrija Matovic,F,6-5,-,Zlatibor Cajetina,N/A,2025 NBA Draft Eligible,Serbia
2013,Ognjen Matovic,F,6-3,-,FMP Beograd,N/A,2026 NBA Draft Eligible,Serbia
2013,Stefan Matovic,F,6-7,187,KK Sloga,Kraljevo,"2013 NBA Draft, Undrafted",Serbia
2013,Vojin Medarevic,C,6-9,-,KK Spartak Subotica,N/A,2024 NBA Draft Eligible,Serbia
2013,Ognjen Miculovic,G,6-2,180,OKK Novi Pazar,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2013,Marko Mihailovic,G,6-3,-,KK Tamis,N/A,2025 NBA Draft Eligible,Serbia
2013,Bogdan Mikavica,GF,6-5,-,KK Sloga,Priboj,"2021 NBA Draft, Undrafted",Serbia
2013,Aleksa Milenkovic,C,6-8,-,KK Mega Bemax,N/A,2026 NBA Draft Eligible,Serbia
2013,Marko Milenkovic,F,6-7,-,KK Mladost Admiral Zemun,Kursumlija,"2021 NBA Draft, Undrafted",Serbia
2013,Luka Milentijevic,-,-,-,KK Cacak 94,N/A,2028 NBA Draft Eligible,Serbia
2013,Zeljko Milic,-,-,-,OKK Novi Pazar,N/A,2025 NBA Draft Eligible,Serbia
2013,Aleksandar Milicevic,G,6-0,-,KK Metalac Valjevo,N/A,"2019 NBA Draft, Undrafted",Serbia
2013,Ilija Milijasevic,G,6-2,174,KK Mega Bemax,Belgrade,2026 NBA Draft Eligible,Serbia
2013,Matija Milin,GF,6-9,215,KK Joker Sombor,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2013,Milos Milisavljevic,G,6-4,202,KK Spartak Subotica,Backa Topola,"2015 NBA Draft, Undrafted",Serbia
2013,Stefan Miljenovic,G,6-3,190,KK Mega Bemax,Niagara Falls,"2022 NBA Draft, Undrafted",Canada
2013,Dorde Milosavljevic,G,6-4,183,Radnicki 1950 Kragujevac,Kragujevac,"2016 NBA Draft, Undrafted",Serbia
2013,Lazar Milosevic,C,6-8,-,Zlatibor Cajetina,N/A,2026 NBA Draft Eligible,Serbia
2013,Matija Milosevic,G,6-2,-,KK Borac Cacak,N/A,2027 NBA Draft Eligible,Serbia
2013,Milan Milosevic,F,6-9,214,KK Mladost Admiral Zemun,Bileca,"2007 NBA Draft, Undrafted",Bosnia and Herzegovina
2013,Mihailo Milutinovic,G,6-2,-,KK Mega Bemax,N/A,2025 NBA Draft Eligible,Serbia
2013,Pavle Misic,C,6-10,-,FMP Beograd,N/A,2027 NBA Draft Eligible,Serbia
2013,Luka Mitrovic,F,6-8,200,KK Crvena Zvezda,Novi Sad,2015 Rnd 2 Pick 30,Serbia
2013,Slobodan Mitrovic,-,-,-,KK Sloboda Uzice,N/A,"2023 NBA Draft, Undrafted",-
2013,Stefan Mitrovic,G,6-5,-,KK Tamis,Vrsac,"2016 NBA Draft, Undrafted",Serbia
2013,William Mosley,C,6-7,220,KK Spartak Subotica,Shreveport (LA),"2012 NBA Draft, Undrafted",United States
2013,Terrance Motley,F,6-7,240,OKK Novi Pazar,Phoenix (AZ),"2014 NBA Draft, Undrafted",United States
2013,Milan Munizaba,F,6-6,-,KK Metalac Valjevo,Vrsac,"2020 NBA Draft, Undrafted",Serbia
2013,Andrej Musicki,G,6-2,-,OKK Beograd,N/A,2027 NBA Draft Eligible,Serbia
2013,Mihalo Musikic,C,7-0,220,KK Sloboda Uzice,Kraljevo,2024 NBA Draft Eligible,Serbia
2013,Relja Nagulic,GF,6-5,-,KK Spartak Subotica,N/A,2027 NBA Draft Eligible,Serbia
2013,Shabazz Napier,G,6-1,180,KK Crvena Zvezda,Roxbury (MA),2014 Rnd 1 Pick 24,United StatesPuerto Rico
2013,Luka Nedeljkovic,G,6-3,-,KK Vojvodina Novi Sad,N/A,"2019 NBA Draft, Undrafted",Serbia
2013,Nikola Nedeljkovic,-,-,-,KK Vrsac Swisslion,N/A,"2023 NBA Draft, Undrafted",-
2013,Nemanja Nedovic,G,6-3,192,KK Crvena Zvezda,Nova Varos,2013 Rnd 1 Pick 30,Serbia
2013,Lazar Nekic,C,7-0,232,OKK Beograd,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2013,Nenad Nerandzic,FC,6-8,-,KK Dynamic,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2013,Uros Nesic,-,-,-,KK Zdravlje Leskovac,N/A,"2023 NBA Draft, Undrafted",-
2013,Aleksa Nikolic,G,6-7,198,KK Zdravlje Leskovac,Pancevo,"2018 NBA Draft, Undrafted",SerbiaSlovenia
2013,Dimitrije Nikolic,C,6-11,247,Zlatibor Cajetina,Kragujevac,"2019 NBA Draft, Undrafted",Serbia
2013,Milos Nikolic,G,6-1,184,KK Joker Sombor,Subotica,"2018 NBA Draft, Undrafted",Serbia
2013,Nemanja Nikolic,F,6-5,198,OKK Novi Pazar,Banja Luka,"2020 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2013,Pavle Nikolic,F,6-7,-,KK Borac Cacak,N/A,2027 NBA Draft Eligible,Serbia
2013,Uros Nikolic,F,6-10,203,Radnicki 1950 Kragujevac,Kragujevac,"2009 NBA Draft, Undrafted",Serbia
2013,Zoran Nikolic,C,7-0,235,KK Vojvodina Novi Sad,Niksic,"2018 NBA Draft, Undrafted",Montenegro
2013,Jovan Novak,G,6-3,187,FMP Beograd,Vrsac,"2016 NBA Draft, Undrafted",Serbia
2013,Matija Novkovic,G,6-4,-,KK Metalac Valjevo,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2013,Sultan Numanovic,F,6-5,-,OKK Novi Pazar,N/A,2028 NBA Draft Eligible,Serbia
2013,James Nunnally,F,6-7,220,KK Partizan,Stockton (CA),"2012 NBA Draft, Undrafted",United States
2013,Rastko Obradovic,F,6-4,-,KK Dynamic,N/A,2029 NBA Draft Eligible,Serbia
2013,Vojin Obradovic,-,-,-,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",-
2013,Aleksej Obucina,-,-,-,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",-
2013,Omar Pajic,C,6-9,-,KK Tamis,Mostar,"2021 NBA Draft, Undrafted",Bosnia and Herzegovina
2013,Aleksandar Panteleic,F,6-5,-,OKK Beograd,N/A,"2020 NBA Draft, Undrafted",Serbia
2013,Mladen Pantic,C,6-11,265,KK Cacak 94,Belgrade,"2004 NBA Draft, Undrafted",Serbia
2013,Andrej Paunovic,F,6-5,-,OKK Beograd,N/A,2026 NBA Draft Eligible,Serbia
2013,Luka Paunovic,G,6-6,-,KK Mega Bemax,Uzice,2024 NBA Draft Eligible,Serbia
