Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2023,Tyler Polley,F,6-9,215,PAOK BC,Weston (FL),"2022 NBA Draft, Undrafted",United States
2023,Mateusz Ponitka,G,6-6,206,Panathinaikos,Ostrow Wielkopolski,"2015 NBA Draft, Undrafted",Poland
2023,Stelios Poulianitis,G,6-2,178,Peristeri BC,Thessaloniki,"2017 NBA Draft, Undrafted",Greece
2023,Sayeed Pridgett,G,6-5,200,AS Karditsas,Oakland (CA),"2020 NBA Draft, Undrafted",United States
2023,Aleksa Radanov,F,6-7,185,Peristeri BC,Belgrade,"2020 NBA Draft, Undrafted",Serbia
2023,Nate Renfro,F,6-8,205,PAOK BC,Tucson (AZ),"2019 NBA Draft, Undrafted",United States
2023,Jalen Riley,G,6-0,155,PAOK BC,Racine (WI),"2015 NBA Draft, Undrafted",United States
2023,Christos Saloustros,F,6-7,205,PAOK BC,Heraklion,"2012 NBA Draft, Undrafted",Greece
2023,Alexandros Samodurov,C,6-11,200,Panathinaikos,Thessaloniki,2027 NBA Draft Eligible,Greece
2023,Ismael Sanogo,F,6-8,215,Aris BC,Newark (NJ),"2018 NBA Draft, Undrafted",United States
2023,Zisis Sarikopoulos,C,7-0,265,PAOK BC,Athens,"2012 NBA Draft, Undrafted",Greece
2023,Stavros Schizas,GF,6-5,205,Aris BC,Athens,"2014 NBA Draft, Undrafted",Greece
2023,Ronaldo Segu,G,6-0,160,GS Lavrio,Orlando (FL),"2022 NBA Draft, Undrafted",United States
2023,Jordan Sibert,G,6-4,187,PAOK BC,Cincinnati (OH),"2015 NBA Draft, Undrafted",United States
2023,Christos Sideris,FC,6-9,242,Aris BC,Athens,"2017 NBA Draft, Undrafted",Greece
2023,Giannis Sidiroilias,G,6-7,-,Aris BC,,"2023 NBA Draft, Undrafted",Greece
2023,Rayshawn Simmons,G,6-4,185,Ionikos Nikaias BC,St. Louis (MO),"2016 NBA Draft, Undrafted",United States
2023,Trevis Simpson,GF,6-4,185,ASP Promitheas Patras,Douglas (GA),"2013 NBA Draft, Undrafted",United States
2023,Diamantis Slaftsakis,F,6-7,195,PAOK BC,Panorama,"2016 NBA Draft, Undrafted",Greece
2023,Kostas Sloukas,G,6-2,210,Olympiacos,Thessaloniki,"2012 NBA Draft, Undrafted",Greece
2023,Kendall Smith,G,6-3,190,Kolossos Rodou BC,Antioch (CA),"2018 NBA Draft, Undrafted",United States
2023,Michail Sprintzios,C,6-9,-,GS Lavrio,,2027 NBA Draft Eligible,Greece
2023,T.J. Starks,G,6-2,196,Kolossos Rodou BC,Lancaster (TX),"2021 NBA Draft, Undrafted",United States
2023,Sotiris Stavrakopoulos,GF,6-7,-,Peristeri BC,,2026 NBA Draft Eligible,Greece
2023,Sasha Stefanovic,G,6-4,200,Kolossos Rodou BC,Crown Point (IN),"2022 NBA Draft, Undrafted",United StatesSerbia
2023,Janis Strelnieks,G,6-3,190,AEK Athens,Talsi,"2011 NBA Draft, Undrafted",Latvia
2023,Ibrahim Sylla,F,6-8,220,AS Apollon Patras,Denver (CO),"2019 NBA Draft, Undrafted",United StatesLithuania
2023,Georgios Tanoulis,C,6-11,231,ASP Promitheas Patras,Thessaloniki,2024 NBA Draft Eligible,Greece
2023,Kevion Taylor,GF,6-5,220,GS Lavrio,Milwaukee (WI),"2022 NBA Draft, Undrafted",United States
2023,Ryan Taylor,G,6-6,190,AS Apollon Patras,Gary (IN),"2019 NBA Draft, Undrafted",United States
2023,Marquis Teague,G,6-2,180,Kolossos Rodou BC,Indianapolis (IN),2012 Rnd 1 Pick 29,United States
2023,Matt Thomas,G,6-4,190,Panathinaikos,Onalaska (WI),"2017 NBA Draft, Undrafted",United States
2023,Joe Thomasson,G,6-4,165,ASP Promitheas Patras,Dayton (OH),"2016 NBA Draft, Undrafted",United StatesGeorgia
2023,Vasilis Toliopoulos,G,6-2,175,Aris BC,Athens,"2018 NBA Draft, Undrafted",Greece
2023,Michalis Tsairelis,F,6-10,225,ASP Promitheas Patras,Thessaloniki,"2010 NBA Draft, Undrafted",Greece
2023,Panagiotis Tsamis,C,6-9,209,Olympiacos,,2024 NBA Draft Eligible,Greece
2023,Nikolaos Tsiakmas,G,6-2,194,PAOK BC,,"2021 NBA Draft, Undrafted",Greece
2023,Athanasios Tsoukas,G,6-2,-,AS Karditsas,,"2023 NBA Draft, Undrafted",Greece
2023,"Alonzo Verge, Jr.",G,6-3,170,AS Apollon Patras,Villa Park (IL),"2022 NBA Draft, Undrafted",United States
2023,Sasha Vezenkov,F,6-8,225,Olympiacos,Nicosia,2017 Rnd 2 Pick 27,CyprusBulgaria
2023,Tilemachos Vissariou,G,6-6,205,AS Apollon Patras,,2024 NBA Draft Eligible,Greece
2023,Efstratios Voulgaropoulos,FC,7-1,225,GS Lavrio,Thessaloniki,"2022 NBA Draft, Undrafted",Greece
2023,Thomas Walkup,G,6-4,195,Olympiacos,Pasadena (TX),"2016 NBA Draft, Undrafted",United StatesGreece
2023,Jarrod West,G,5-11,180,AS Karditsas,Clarksburg (WV),"2023 NBA Draft, Undrafted",United States
2023,Cecil Williams,F,6-6,215,AS Apollon Patras,Columbia (MO),"2018 NBA Draft, Undrafted",United States
2023,Derrick Williams,F,6-8,240,Panathinaikos,Bellflower (CA),2011 Rnd 1 Pick 2,United States
2023,Kenny Williams,G,6-4,190,AEK Athens,Richmond (VA),"2019 NBA Draft, Undrafted",United States
2023,Nate Wolters,G,6-4,190,Panathinaikos,St. Cloud (MN),2013 Rnd 2 Pick 8,United States
2023,Vassilis Xanthopoulos,G,6-2,205,AEK Athens,Thessaloniki,"2006 NBA Draft, Undrafted",Greece
2023,James Young,G,6-6,215,Kolossos Rodou BC,Rochester (MI),2014 Rnd 1 Pick 17,United States
2023,Joe Young,G,6-2,180,ASP Promitheas Patras,Houston (TX),2015 Rnd 2 Pick 13,United States
2023,Thodoris Zaras,G,6-5,215,GS Lavrio,Thessaloniki,"2009 NBA Draft, Undrafted",Greece
2023,Evangelos Zougris,F,6-8,249,Peristeri BC,,2026 NBA Draft Eligible,Greece
